calendar.year,variable,trust.fund.ratio,cost.payroll,income.cost
2038,13.4 percent payroll tax,0.2005950659273966,0.16967241064985733,0.8428059902481858
2039,13.4 percent payroll tax,0.041712041384820514,0.16959811704662153,0.8341370122605156
2040,13.4 percent payroll tax,-0.11887173628741726,0.16981982481509011,0.8240644203025534
2041,13.4 percent payroll tax,-0.2834941951572746,0.16856273865683558,0.8214708846435406
2042,13.4 percent payroll tax,-0.4428875071028031,0.16862134892636213,0.8120101546866119
2043,13.4 percent payroll tax,-0.6057959193070775,0.16926691176878916,0.7999312307667558
2044,13.4 percent payroll tax,-0.770110668930291,0.1692527453610469,0.7908609863512084
2045,13.4 percent payroll tax,-0.9414142737859735,0.16677578900409876,0.7935883646727041
2046,13.4 percent payroll tax,-1.1040382245365041,0.16772593063485225,0.7798877277903905
2047,13.4 percent payroll tax,-1.2729907195690862,0.16734025011406484,0.7726869202158545
2048,13.4 percent payroll tax,-1.438200365874874,0.16702412282885337,0.7650232498603418
2049,13.4 percent payroll tax,-1.5983194183038356,0.16780014619106348,0.752792711815812
2050,13.4 percent payroll tax,-1.7643565698774382,0.16829751661012257,0.741116642720783
2051,13.4 percent payroll tax,-1.935927072795281,0.16715529122166692,0.7373217566738101
2052,13.4 percent payroll tax,-2.107705462842154,0.16825371672715145,0.7225550089869787
2053,13.4 percent payroll tax,-2.2880445581458773,0.16764233747447996,0.7155084561841614
2054,13.4 percent payroll tax,-2.4639245083736636,0.16839076281633064,0.7027716414481459
2055,13.4 percent payroll tax,-2.6383903055742675,0.16941067855432818,0.6884406953189943
2056,13.4 percent payroll tax,-2.824264554883767,0.16916843254667513,0.6793627047237062
2057,13.4 percent payroll tax,-3.000212006044012,0.16897093646563263,0.6713400286121335
2058,13.4 percent payroll tax,-3.182143628779775,0.16987057757440213,0.6566701391145664
2059,13.4 percent payroll tax,-3.366319809393089,0.17167254571749324,0.6380995057081941
2060,13.4 percent payroll tax,-3.5678436093859087,0.17094263881824512,0.6308088720492712
2061,13.4 percent payroll tax,-3.755042881531622,0.17346321156588473,0.6082888620558962
2062,13.4 percent payroll tax,-3.9633611764993804,0.17339829138953558,0.5972499882701741
2063,13.4 percent payroll tax,-4.17203038151814,0.1748865704655073,0.5792274457112991
2064,13.4 percent payroll tax,-4.393504780536139,0.17464026469178778,0.5680948701193298
2065,13.4 percent payroll tax,-4.624650580380276,0.17381974685188473,0.5590024828242056
2066,13.4 percent payroll tax,-4.838957659019329,0.17354148708235495,0.5486734771918489
2067,13.4 percent payroll tax,-5.052288742152532,0.17684242287757448,0.5220048411472155
2068,13.4 percent payroll tax,-5.285860790793254,0.1758938129217548,0.5129794830895001
2069,13.4 percent payroll tax,-5.528280058331233,0.17695049553471823,0.49485187254453344
2070,13.4 percent payroll tax,-5.755014180520186,0.17819239314771884,0.4771630008689788
2071,13.4 percent payroll tax,-6.002888089389732,0.17872234588825056,0.4612507159724871
2072,13.4 percent payroll tax,-6.247752232531034,0.17835107404314585,0.44909099705859334
2073,13.4 percent payroll tax,-6.496311535848089,0.1789543336179964,0.4327737871838836
2074,13.4 percent payroll tax,-6.765383172397182,0.17894932149767437,0.417547157671638
2075,13.4 percent payroll tax,-7.042889148865498,0.1806295604571481,0.3951079106589718
2076,13.4 percent payroll tax,-7.331904335579544,0.1799796673312687,0.3819874015745786
2077,13.4 percent payroll tax,-7.603420802315835,0.18100204899434333,0.36229186671975694
2078,13.4 percent payroll tax,-7.910572651678378,0.1800494225805794,0.3487452265920182
2079,13.4 percent payroll tax,-8.206524510450015,0.1790692866931104,0.33660401474312673
2080,13.4 percent payroll tax,-8.48778810194582,0.1806823916987181,0.314407626033014
2081,13.4 percent payroll tax,-8.761640804955677,0.18029132581356402,0.3001888593988516
2082,13.4 percent payroll tax,-9.066549143312628,0.18094438772260815,0.28014696965040575
2083,13.4 percent payroll tax,-9.370579803622881,0.18012352828557826,0.2672984140614798
2084,13.4 percent payroll tax,-9.6853354728434,0.18124493546564063,0.24498237820046453
2085,13.4 percent payroll tax,-9.981918330264369,0.18202918835998158,0.2246909656426446
2086,13.4 percent payroll tax,-10.246035266982169,0.18259248135684328,0.20750579180713188
2087,13.4 percent payroll tax,-10.501265221938093,0.18445575174986786,0.18605412830849702
2088,13.4 percent payroll tax,-10.76446424727316,0.1863383132879983,0.1642331515667863
2089,13.4 percent payroll tax,-11.035595364374299,0.18824036237009603,0.14204434252274045
2090,13.4 percent payroll tax,-11.314621969455764,0.19016209743552268,0.11948906216434425
2005,Reduce COLA,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,Reduce COLA,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,Reduce COLA,3.445094289160153,0.1123532664358174,1.320248410011085
2008,Reduce COLA,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,Reduce COLA,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,Reduce COLA,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,Reduce COLA,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,Reduce COLA,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,Reduce COLA,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,Reduce COLA,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,Reduce COLA,3.1502968358428682,0.1302654359009231,1.0923024896115365
2016,Reduce COLA,2.9306087627641024,0.13641632481272237,1.03865419488902
2017,Reduce COLA,2.819683082016221,0.13470871975726678,1.0475812632266848
2018,Reduce COLA,2.703971283933992,0.13571470276623077,1.0399260535342847
2019,Reduce COLA,2.5860599587562416,0.13713034846971756,1.0294725720384559
2020,Reduce COLA,2.4658427577750603,0.1396197727547906,1.012070047204208
2021,Reduce COLA,2.342589824486161,0.14001566294184734,1.0076774942426134
2022,Reduce COLA,2.2150770761884138,0.14339222670629223,0.9842433607239282
2023,Reduce COLA,2.082834556475643,0.1438317490792365,0.9798689171493762
2024,Reduce COLA,1.9467023198232933,0.14778625811780677,0.95403201899054
2025,Reduce COLA,1.7926197971689484,0.15090692641457087,0.9365392810905991
2026,Reduce COLA,1.6379671781684206,0.15139047069365522,0.9335657123941564
2027,Reduce COLA,1.489237594372466,0.15361066552657102,0.9198879973215006
2028,Reduce COLA,1.337794491379802,0.15421993570770834,0.9143593769657032
2029,Reduce COLA,1.18703410047137,0.15588749223798257,0.9022864257605432
2030,Reduce COLA,1.0352118121184353,0.1571482029089442,0.8876505485328969
2031,Reduce COLA,0.8747612823583821,0.15831388800218305,0.8727171877401095
2032,Reduce COLA,0.7110824945126832,0.158831603053524,0.8612075718483714
2033,Reduce COLA,0.5449989507488138,0.1617059169032462,0.8375527615061045
2034,Reduce COLA,0.3641627846259092,0.16350572183764125,0.8186934647036812
2035,Reduce COLA,0.17457081696597812,0.16363035958152441,0.8076411611344498
2036,Reduce COLA,-0.016988600506129912,0.16267061576611389,0.8020568229988011
2037,Reduce COLA,-0.2055328014169392,0.1630262694025643,0.7893745638207118
2038,Reduce COLA,-0.39890444665988783,0.16281102079091672,0.7797651537080651
2039,Reduce COLA,-0.5954868400419494,0.16261994950100547,0.7695190788904225
2040,Reduce COLA,-0.7913858678089076,0.16271944546532333,0.7580252964792639
2041,Reduce COLA,-0.9943503121760493,0.1614119359810748,0.753558042315571
2042,Reduce COLA,-1.1899309865508125,0.1613984251815856,0.7423996215571834
2043,Reduce COLA,-1.3905907067077234,0.1619416660625636,0.7286369295281498
2044,Reduce COLA,-1.5886218538285388,0.1618849668512267,0.7178539074874067
2045,Reduce COLA,-1.799006452638273,0.15947389130081424,0.7181892629737853
2046,Reduce COLA,-2.0020431067555102,0.1603325696613805,0.7025940412790133
2047,Reduce COLA,-2.2109976787784795,0.15993277087413912,0.6932125009201099
2048,Reduce COLA,-2.4137401544659003,0.1596211413074107,0.6834151005633263
2049,Reduce COLA,-2.608191759511842,0.16036254305934983,0.6693617737119262
2050,Reduce COLA,-2.809548164938864,0.16083711568000653,0.6557692664859119
2051,Reduce COLA,-3.017853439644903,0.15974040452275926,0.6497237680302871
2052,Reduce COLA,-3.2290628495699907,0.1607770518332083,0.6329670921115936
2053,Reduce COLA,-3.449645408302779,0.16019858100016549,0.6235069131640059
2054,Reduce COLA,-3.66447575060404,0.1609125752435958,0.6086818749502957
2055,Reduce COLA,-3.87472235179285,0.1619209330120472,0.5923158232572574
2056,Reduce COLA,-4.100046416782563,0.16168502937721596,0.5809827979489213
2057,Reduce COLA,-4.31027271726019,0.16153065488373528,0.5708226290580658
2058,Reduce COLA,-4.530426069482411,0.16239372249143397,0.5541077448446182
2059,Reduce COLA,-4.75156963328294,0.1641204258824797,0.5336941765977281
2060,Reduce COLA,-4.993630042433461,0.1634172866955751,0.5240188190459575
2061,Reduce COLA,-5.216553011886194,0.16583225908923102,0.4998168305070599
2062,Reduce COLA,-5.46418730522315,0.16576469348831033,0.4865624366056945
2063,Reduce COLA,-5.712402764448468,0.1671720383391069,0.46657687144266285
2064,Reduce COLA,-5.974556184479963,0.16694432406105358,0.4530646194547117
2065,Reduce COLA,-6.250609920474863,0.16614836937827696,0.44135375878083283
2066,Reduce COLA,-6.505294266666797,0.16586666873532704,0.42877259448638333
2067,Reduce COLA,-6.7591095878911736,0.16899464299366984,0.40038657550272927
2068,Reduce COLA,-7.034145557082836,0.16807176667068938,0.38895241185543256
2069,Reduce COLA,-7.321534139812888,0.16907543314028056,0.3684325647348831
2070,Reduce COLA,-7.586296685500899,0.17025737305361377,0.3487683098727888
2071,Reduce COLA,-7.876876430391817,0.17076070128365753,0.3305019662694771
2072,Reduce COLA,-8.162676922057297,0.1703992664467907,0.3160236915499153
2073,Reduce COLA,-8.453556363331712,0.1709719353423567,0.29738223789477425
2074,Reduce COLA,-8.77100434471943,0.17094174554848807,0.279515898030037
2075,Reduce COLA,-9.098316257936517,0.17252870038467727,0.25454983030674627
2076,Reduce COLA,-9.437632289133168,0.17190374906469047,0.23851031298110803
2077,Reduce COLA,-9.755095594296524,0.1728667748594441,0.21639344091386228
2078,Reduce COLA,-10.118151317975585,0.1719234430789076,0.19968996974276518
2079,Reduce COLA,-10.466842333449597,0.17096342680443938,0.1845318638200368
2080,Reduce COLA,-10.79789341335729,0.17247412486520944,0.15985269628253634
2081,Reduce COLA,-11.117238139292049,0.1720799371362718,0.14308194413051412
2082,Reduce COLA,-11.474306084795387,0.17270300849553225,0.12016894054764153
2083,Reduce COLA,-11.82951281704738,0.171916636649659,0.10432695348671367
2084,Reduce COLA,-12.19915749494427,0.17297796167891283,0.0790731378261388
2085,Reduce COLA,-12.54348344368815,0.17373219985542473,0.05614298510642562
2086,Reduce COLA,-12.844208328532993,0.17430411140737007,0.036792182280447915
2087,Reduce COLA,-13.133443301114891,0.17610867129159635,0.013541624339856473
2088,Reduce COLA,-13.430654278642983,0.17793219706028648,-0.010078763881498374
2089,Reduce COLA,-13.735803296770314,0.17977488363880495,-0.034067440083043916
2090,Reduce COLA,-14.048846439741162,0.1816370097786673,-0.05842299407413481
2005,Chained-CPI COLA,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,Chained-CPI COLA,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,Chained-CPI COLA,3.445094289160153,0.1123532664358174,1.320248410011085
2008,Chained-CPI COLA,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,Chained-CPI COLA,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,Chained-CPI COLA,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,Chained-CPI COLA,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,Chained-CPI COLA,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,Chained-CPI COLA,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,Chained-CPI COLA,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,Chained-CPI COLA,3.1502968358428682,0.1302654359009231,1.0923024896115365
2016,Chained-CPI COLA,2.9306088854049444,0.13641631910393845,1.038654239028978
2017,Chained-CPI COLA,2.8187589705058445,0.13475288505105323,1.047236158526694
2018,Chained-CPI COLA,2.702187044426475,0.13578870443004443,1.039343321552533
2019,Chained-CPI COLA,2.5832075134315717,0.13723813941937227,1.0286263834706746
2020,Chained-CPI COLA,2.461725111283094,0.1397653189558046,1.010951414011169
2021,Chained-CPI COLA,2.3367320231280932,0.1402160544322143,1.0061415466697492
2022,Chained-CPI COLA,2.2074652484515784,0.1436393029216491,0.9824053407377934
2023,Chained-CPI COLA,2.0731900349690524,0.1441278952564254,0.9776518100581779
2024,Chained-CPI COLA,1.9348489704194984,0.14814096924723877,0.951469175726636
2025,Chained-CPI COLA,1.778497655597388,0.151313861854381,0.9336255070577095
2026,Chained-CPI COLA,1.6213795282194161,0.15184085637054873,0.9302547128031536
2027,Chained-CPI COLA,1.4699892664257732,0.15410870943779578,0.9161955133206996
2028,Chained-CPI COLA,1.3156930985674447,0.15475780483636326,0.9102447587898134
2029,Chained-CPI COLA,1.1619139934235279,0.15646719022957345,0.8977441938028015
2030,Chained-CPI COLA,1.0067934990532899,0.15776852274340192,0.8827584465133309
2031,Chained-CPI COLA,0.8430288977820102,0.15896862800857084,0.8675066509977781
2032,Chained-CPI COLA,0.6758150697684955,0.1595175860448118,0.8556542593912138
2033,Chained-CPI COLA,0.5060459159653917,0.1624296475500542,0.8317255195174194
2034,Chained-CPI COLA,0.32148271694387254,0.16426424679369644,0.8125824322488401
2035,Chained-CPI COLA,0.1279707231313427,0.164414866733124,0.80117488563796
2036,Chained-CPI COLA,-0.06765883810722334,0.1634776908504562,0.7952000771169528
2037,Chained-CPI COLA,-0.26050622951857366,0.1638589433932063,0.7821675862517949
2038,Chained-CPI COLA,-0.4584345209955298,0.1636684217874545,0.7721692945189454
2039,Chained-CPI COLA,-0.6599337631307637,0.16350474627464656,0.7615021824691663
2040,Chained-CPI COLA,-0.8607019821344501,0.16362640853568272,0.7496268662326689
2041,Chained-CPI COLA,-1.0689728167168577,0.16233563954269048,0.7447023732136753
2042,Chained-CPI COLA,-1.269818341989626,0.16234365058001982,0.7331367290613386
2043,Chained-CPI COLA,-1.4759971112445676,0.16291622749126353,0.7189460041360678
2044,Chained-CPI COLA,-1.6793380553361053,0.16287713394802947,0.7077689848460441
2045,Chained-CPI COLA,-1.8956574831777189,0.16047527083692179,0.7075719751346062
2046,Chained-CPI COLA,-2.1049673120796717,0.16136104948834376,0.6915349242557854
2047,Chained-CPI COLA,-2.3203197942279474,0.16097787959375143,0.6816824097203464
2048,Chained-CPI COLA,-2.5292668746827505,0.16068526398139593,0.6714111090028752
2049,Chained-CPI COLA,-2.729788232536164,0.16144518125707838,0.6569727167280274
2050,Chained-CPI COLA,-2.93734646093492,0.1619391144526548,0.6429650407110092
2051,Chained-CPI COLA,-3.152099999337168,0.1608499974739433,0.6364337707635521
2052,Chained-CPI COLA,-3.3702444089310983,0.16190649618256395,0.6192501444301798
2053,Chained-CPI COLA,-3.5980045003023293,0.16133432803455827,0.6093123746600424
2054,Chained-CPI COLA,-3.819925989390612,0.1620633597909621,0.5940550124702016
2055,Chained-CPI COLA,-4.037138179244234,0.16308168209295976,0.5773146377811105
2056,Chained-CPI COLA,-4.269700072692005,0.16285203215557598,0.565518841204662
2057,Chained-CPI COLA,-4.486730013967977,0.16270044032514494,0.5549433861857005
2058,Chained-CPI COLA,-4.714089796903563,0.163576357445234,0.5378179577251754
2059,Chained-CPI COLA,-4.942541077923358,0.16531401136036047,0.5170594326962048
2060,Chained-CPI COLA,-5.192203460180888,0.16460926504897339,0.506907075108133
2061,Chained-CPI COLA,-5.42199842618307,0.1670498875549802,0.4823607210496159
2062,Chained-CPI COLA,-5.677156269083525,0.16698433815829195,0.46866231947690234
2063,Chained-CPI COLA,-5.9328098582897795,0.16840824057075018,0.44826985098801403
2064,Chained-CPI COLA,-6.202870949120399,0.16817969591491722,0.4343044050443985
2065,Chained-CPI COLA,-6.487309490255869,0.16738075937292127,0.42206940580692087
2066,Chained-CPI COLA,-6.749824030127154,0.16709764163382362,0.4090332607370213
2067,Chained-CPI COLA,-7.011319944990546,0.17025381141951249,0.3802933458703453
2068,Chained-CPI COLA,-7.294161279060151,0.16933049220524105,0.368352444917781
2069,Chained-CPI COLA,-7.5901473361684175,0.17034442761280796,0.3473698076822787
2070,Chained-CPI COLA,-7.863039169419336,0.17152593057031243,0.32732376857024553
2071,Chained-CPI COLA,-8.161819749967298,0.17203698446391294,0.30858894454273983
2072,Chained-CPI COLA,-8.455610824744847,0.17167580906399854,0.2936254086588262
2073,Chained-CPI COLA,-8.754824120143498,0.17225380678335697,0.2745281826164147
2074,Chained-CPI COLA,-9.081054686320062,0.17223167355236696,0.25612688720205534
2075,Chained-CPI COLA,-9.417650144645636,0.17383601520579914,0.2306556340975436
2076,Chained-CPI COLA,-9.766332942243473,0.17321282872674612,0.2140287741509144
2077,Chained-CPI COLA,-10.092605180050283,0.17418830625714596,0.19142943446641775
2078,Chained-CPI COLA,-10.465486111850803,0.173248922343347,0.1740858822635094
2079,Chained-CPI COLA,-10.823843843698734,0.17228964680465378,0.15831861730171368
2080,Chained-CPI COLA,-11.164484712839876,0.17381470666646665,0.13313827012613183
2081,Chained-CPI COLA,-11.493024560030463,0.17341623081260135,0.11583665475288275
2082,Chained-CPI COLA,-11.859954700632388,0.17405234258697108,0.09234598665768434
2083,Chained-CPI COLA,-12.224935318691344,0.17326678274239113,0.07589095029500025
2084,Chained-CPI COLA,-12.604938434425044,0.17434413669654147,0.050052215481810415
2085,Chained-CPI COLA,-12.959344816437216,0.17510205961234757,0.026582921581859077
2086,Chained-CPI COLA,-13.26851722849624,0.17567679913376466,0.0067797105877769985
2087,Chained-CPI COLA,-13.565897727235866,0.17749152007669103,-0.016862122310744864
2088,Chained-CPI COLA,-13.871235288256281,0.1793252696671961,-0.04087368273494562
2089,Chained-CPI COLA,-14.184492951069455,0.18117824303587715,-0.06525347511129954
2090,Chained-CPI COLA,-14.505627643942407,0.18305071913695023,-0.09000012607698682
2005,Increase FRA,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,Increase FRA,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,Increase FRA,3.445094289160153,0.1123532664358174,1.320248410011085
2008,Increase FRA,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,Increase FRA,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,Increase FRA,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,Increase FRA,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,Increase FRA,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,Increase FRA,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,Increase FRA,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,Increase FRA,3.1502968358428682,0.1302654359009231,1.0923024896115365
2016,Increase FRA,2.9306087627641024,0.13641632481272237,1.03865419488902
2017,Increase FRA,2.8115950559856246,0.13509623204486512,1.0446488315856586
2018,Increase FRA,2.686087223104933,0.13648469240171926,1.034120498468645
2019,Increase FRA,2.556801398531215,0.13828224785027432,1.0208596645153574
2020,Increase FRA,2.4238746303845176,0.1411564374723777,1.0008290756412244
2021,Increase FRA,2.286687328817144,0.14190330379565225,0.9937794272479655
2022,Increase FRA,2.144429223396245,0.14565490164750797,0.968087735544377
2023,Increase FRA,1.9961842289989136,0.14642664300063565,0.9611537469132999
2024,Increase FRA,1.8434992698000137,0.15075960676815917,0.9332620114340463
2025,Increase FRA,1.6726436320882576,0.15422420644409235,0.9135442860993095
2026,Increase FRA,1.4999784314715976,0.15498218485514242,0.9079705432069537
2027,Increase FRA,1.3322283005884688,0.15749014669164538,0.891902922527141
2028,Increase FRA,1.1606060565701852,0.15832714415910337,0.883687384743316
2029,Increase FRA,0.9898135991563369,0.16006661504726916,0.8697518774407466
2030,Increase FRA,0.8161576656641042,0.16150179034679002,0.8533534951435423
2031,Increase FRA,0.63471543796094,0.16267406363083012,0.8374400487622102
2032,Increase FRA,0.4488194734838771,0.1633318450658073,0.8241354363490587
2033,Increase FRA,0.26007648754955137,0.16619928006340887,0.7999306660190588
2034,Increase FRA,0.05710621494313434,0.16809749602582674,0.7799106445691923
2035,Increase FRA,-0.15571714859538813,0.16809711117030712,0.7680105543949368
2036,Increase FRA,-0.37009184237483495,0.16719723822278829,0.7605740362845036
2037,Increase FRA,-0.5833150822287946,0.1674330861727576,0.7470146007587988
2038,Increase FRA,-0.8017028537992451,0.16719634918967322,0.7360103651104174
2039,Increase FRA,-1.025238598530154,0.16695812954816153,0.7243340157184666
2040,Increase FRA,-1.245714104319852,0.16715734340655958,0.7110760336375748
2041,Increase FRA,-1.4797837675042862,0.16546909356408276,0.7061545782791915
2042,Increase FRA,-1.7015310342670977,0.1653964492811247,0.6937412334440878
2043,Increase FRA,-1.9301243618634658,0.16584018874562031,0.6789155104536784
2044,Increase FRA,-2.1521451371587053,0.1657614451437457,0.6669976307806834
2045,Increase FRA,-2.3964098698276928,0.16284351496057203,0.6671019941739039
2046,Increase FRA,-2.6324572685086527,0.1633177262975386,0.6514864037658185
2047,Increase FRA,-2.87215902812454,0.16257837367699587,0.6418882658701467
2048,Increase FRA,-3.096657001925908,0.1622681894841314,0.6308148080715449
2049,Increase FRA,-3.3199859550324735,0.1625712016612196,0.6172337949948484
2050,Increase FRA,-3.545148426206846,0.16280929582517512,0.603467093729896
2051,Increase FRA,-3.778827286318553,0.16139834278639062,0.5972360747090044
2052,Increase FRA,-4.0178757344267,0.1620843637002812,0.580677432964092
2053,Increase FRA,-4.258489442257102,0.1614255207126254,0.5705262696295963
2054,Increase FRA,-4.503588527347856,0.16165166031688558,0.5562269883542541
2055,Increase FRA,-4.735951900974439,0.1623395210621454,0.5401972949492294
2056,Increase FRA,-4.988014082656027,0.16166384875812342,0.5293879166666113
2057,Increase FRA,-5.21867296424399,0.1611304509870428,0.5197960984925153
2058,Increase FRA,-5.454378421500312,0.1617882611034237,0.5032208014117139
2059,Increase FRA,-5.690645473956116,0.163271082836023,0.4830414919910273
2060,Increase FRA,-5.954196846062558,0.1622064438537016,0.47389907801405723
2061,Increase FRA,-6.179110645887382,0.16463997139622355,0.4493857040025641
2062,Increase FRA,-6.451744643500838,0.16408008460229764,0.43691206647479075
2063,Increase FRA,-6.711356682020965,0.16528164538275336,0.41700887361659883
2064,Increase FRA,-6.9984665509920685,0.16456292566194095,0.40433835969708865
2065,Increase FRA,-7.285548108809908,0.1636242160051299,0.3927701413468046
2066,Increase FRA,-7.556921473900613,0.16299071626360656,0.38089785709815716
2067,Increase FRA,-7.809201483203122,0.16606642630814863,0.3524396854787177
2068,Increase FRA,-8.107304671607979,0.1646797373793334,0.3417801748340845
2069,Increase FRA,-8.403274553040696,0.16548890945189032,0.32153256541787967
2070,Increase FRA,-8.684263511562602,0.1662354999763955,0.3026405459594143
2071,Increase FRA,-8.985337706221591,0.16645868336435865,0.28491654138831335
2072,Increase FRA,-9.276047589974558,0.1659069420088679,0.2710427935384381
2073,Increase FRA,-9.56964776263164,0.16630429379371714,0.2529192645998619
2074,Increase FRA,-9.909212176830197,0.16583069687160945,0.23579983313146172
2075,Increase FRA,-10.24799322110613,0.1670972513280171,0.21111361119955072
2076,Increase FRA,-10.604406904594903,0.1661326440274317,0.19576145916941304
2077,Increase FRA,-10.929652827408496,0.16679292250223726,0.17434385079782416
2078,Increase FRA,-11.292318904830942,0.16579298182039354,0.15815055964564076
2079,Increase FRA,-11.627251887138904,0.16493826918225668,0.143656515320719
2080,Increase FRA,-11.970109380114303,0.16608282479275324,0.1194794488742683
2081,Increase FRA,-12.304922908714131,0.16530788440655259,0.10365748173336761
2082,Increase FRA,-12.663327206403313,0.16573433059259193,0.08128296718978265
2083,Increase FRA,-13.043576373453757,0.1644952560982323,0.06627847180520219
2084,Increase FRA,-13.421501701148088,0.16523957203507958,0.0416039510825386
2085,Increase FRA,-13.785198415390777,0.16551140113120097,0.019368822712388552
2086,Increase FRA,-14.109814997754627,0.16549039047172148,0.0010878319198420756
2087,Increase FRA,-14.436616550170077,0.16644644982725176,-0.021573025291817812
2088,Increase FRA,-14.7705173477829,0.16740821156501595,-0.04461057862119598
2089,Increase FRA,-15.111561163601557,0.1683757065384989,-0.06802738252530234
2090,Increase FRA,-15.459784795791682,0.1693490475661789,-0.09182613231015035
2005,Increase FRA and EEA,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,Increase FRA and EEA,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,Increase FRA and EEA,3.445094289160153,0.1123532664358174,1.320248410011085
2008,Increase FRA and EEA,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,Increase FRA and EEA,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,Increase FRA and EEA,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,Increase FRA and EEA,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,Increase FRA and EEA,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,Increase FRA and EEA,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,Increase FRA and EEA,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,Increase FRA and EEA,3.1502968358428682,0.1302654359009231,1.0923024896115365
2016,Increase FRA and EEA,2.9306087627641024,0.13641632481272237,1.03865419488902
2017,Increase FRA and EEA,2.8115950559856246,0.13509623204486512,1.0446488315856586
2018,Increase FRA and EEA,2.686087223104933,0.13648469240171926,1.034120498468645
2019,Increase FRA and EEA,2.556801398531215,0.13828224785027432,1.0208596645153574
2020,Increase FRA and EEA,2.4239207586103384,0.14115375120633505,1.0008484504263515
2021,Increase FRA and EEA,2.2867016788828893,0.14190354622699514,0.9937783421851909
2022,Increase FRA and EEA,2.1443640782614763,0.14566042271936974,0.9680509428617518
2023,Increase FRA and EEA,1.9959146510145485,0.14644490425012516,0.9610310531581123
2024,Increase FRA and EEA,1.8433618152793527,0.15075943165220515,0.9332500307076373
2025,Increase FRA and EEA,1.6725710997559617,0.1542177437088738,0.913575218847258
2026,Increase FRA and EEA,1.5008360019005784,0.15488307590587594,0.9085399014901969
2027,Increase FRA and EEA,1.333446439214362,0.15740501991215955,0.8924078254833588
2028,Increase FRA and EEA,1.1627189198414525,0.1581763426077174,0.8845681837171256
2029,Increase FRA and EEA,0.9927555762784586,0.15989732509636342,0.8707743664002532
2030,Increase FRA and EEA,0.8200975449314089,0.1612964347324302,0.8545930594816424
2031,Increase FRA and EEA,0.6396862322311535,0.16245184255984735,0.8388018218965143
2032,Increase FRA and EEA,0.4548676875680111,0.16309845907912757,0.8256028684343087
2033,Increase FRA and EEA,0.2673887254219086,0.16586795603147358,0.8018935984882345
2034,Increase FRA and EEA,0.0659086109433297,0.16782445130678558,0.7816783156879206
2035,Increase FRA and EEA,-0.14564200648669676,0.16779675948890294,0.7699637997555082
2036,Increase FRA and EEA,-0.3586031521939684,0.16690165496641882,0.7626036212228199
2037,Increase FRA and EEA,-0.5702577018525979,0.16717232892131514,0.7489802724091255
2038,Increase FRA and EEA,-0.7872822688402222,0.16693999669342185,0.7380368101481443
2039,Increase FRA and EEA,-1.0096627885620084,0.1666613794855223,0.7266153656248533
2040,Increase FRA and EEA,-1.2291531026611764,0.16678712670058335,0.7137370755142537
2041,Increase FRA and EEA,-1.4606275837583471,0.1651728352923627,0.7086659065208468
2042,Increase FRA and EEA,-1.6809292275481793,0.16508215835569534,0.6964090519302415
2043,Increase FRA and EEA,-1.908792200656447,0.16543509881657936,0.6820329977905979
2044,Increase FRA and EEA,-2.1299842421125326,0.1652623903080698,0.6706190754350023
2045,Increase FRA and EEA,-2.370224927005054,0.16244388151971215,0.6705254979010723
2046,Increase FRA and EEA,-2.602673904135388,0.16299364583562856,0.6547815373200814
2047,Increase FRA and EEA,-2.840763137468656,0.16222862002519822,0.6454156295970523
